ID,PROB
65589,0.005505416476402146
65590,0.002664970310248775
65591,0.0038503608507926474
65592,0.0019628606814138323
65593,0.0017235300885709152
65594,0.0018692409367662007
65595,0.0017836957455588628
65596,0.001237083462540121
65597,0.00251903829496277
65598,0.0033452890210235874
65599,0.001242464126412294
65600,0.00239016099633727
65601,0.0019826588408487643
65602,0.018526364710437452
65603,0.003620221025530429
65604,0.0011401571830208272
65605,0.003308743831724983
65606,0.003124837006958846
65607,0.0014411698650827563
65608,0.0036428644269125127
65609,0.0014341258553225893
65610,0.005197919126108017
65611,0.0011893294731789461
65612,0.00548658652661886
65613,0.0038830289715062406
65614,0.0012731489401641672
65615,0.0034705593830023696
65616,0.004255744616083766
65617,0.006828155778907377
65618,0.0019595449734376353
65619,0.0010603172456449962
65620,0.0021609411704833505
65621,0.011264127786882301
65622,0.003482875856190756
65623,0.0010457732668064672
65624,0.009315756566695014
65625,0.0009534352754248562
65626,0.0015509352254294236
65627,0.0026712914058978827
65628,0.008345387292197293
65629,0.0010321350442120503
65630,0.00587015617006228
65631,0.0018043357788331083
65632,0.006034347866113596
65633,0.0015453980597483696
65634,0.0012088708045533889
65635,0.0011866244906062467
65636,0.013928014027611995
65637,0.017753236290223226
65638,0.002472346601535754
65639,0.001184703501096452
65640,0.004742683841895869
65641,0.0016840080993019316
65642,0.0014550546670720774
65643,0.0023685697079276063
65644,0.0026290655475336923
65645,0.0015684591407783127
65646,0.0032139367680646663
65647,0.002232371856718403
65648,0.003398333693691187
65649,0.003141280626373295
65650,0.0010226778518511953
65651,0.014802998810803308
65652,0.008887573968732
65653,0.0012901261577637668
65654,0.0021116179101701967
65655,0.004908478996158465
65656,0.009299153651185218
65657,0.0025227703399416735
65658,0.001549593912984203
65659,0.00288620740004008
65660,0.001333448908352901
65661,0.002624794947429518
65662,0.0233044121580594
65663,0.0019362965228299348
65664,0.001098195403868717
65665,0.001959948174150591
65666,0.0011540675436281127
65667,0.002562446122097298
65668,0.0014648427652604128
65669,0.005107636297042351
65670,0.00572158803689387
65671,0.0015040342766119263
65672,0.0014184720129985237
65673,0.012043518728645421
65674,0.0023434556639811426
65675,0.013566663708240697
65676,0.0011658690645494345
65677,0.0016679935788614488
65678,0.011267572709486999
65679,0.0011075827931937565
65680,0.0011719468617743842
65681,0.0014573711867037265
65682,0.0013437094563008734
65683,0.0016754587425137919
65684,0.0037200293012632584
65685,0.0023605449877180306
65686,0.01015231670496586
65687,0.017853281334366106
65688,0.0009333068515173383
65689,0.0023486055814032447
65690,0.004121538962580354
65691,0.0044159690308754156
65692,0.0019025118681890293
65693,0.001806512756948621
65694,0.0033891041592735154
65695,0.01030104908821285
65696,0.001058305177079391
65697,0.001061680960541237
65698,0.0032794226277065826
65699,0.0009941942091637403
65700,0.006243628570679854
65701,0.000987142608829791
65702,0.003544696394547323
65703,0.002127360299153045
65704,0.0012305515380453226
65705,0.001809935503491161
65706,0.0026857954387567566
65707,0.005282705726321195
65708,0.002431281192365431
65709,0.0010239869689223444
65710,0.06685183798514088
65711,0.008540879591177305
65712,0.012096283380409018
65713,0.008351556338014637
65714,0.0014152681727435923
65715,0.0016034779034624872
65716,0.03492983695634894
65717,0.004283257193746809
65718,0.0022811428221108064
65719,0.0034164938787733324
65720,0.008522829250038238
65721,0.009443908160648898
65722,0.019106723904707187
65723,0.0016051719309324618
65724,0.00824162216278287
65725,0.004316446503826062
65726,0.05127078166889485
65727,0.0028149626409690936
65728,0.003301594164200075
65729,0.000998879240839423
65730,0.0018455997861647655
65731,0.002455592103047575
65732,0.001227868354364101
65733,0.0010521901354055394
65734,0.009624542151402021
65735,0.004817687063118509
65736,0.0009307306511648082
65737,0.00235348289966634
65738,0.0020160360113338203
65739,0.08354348261982154
65740,0.002444919364397255
65741,0.001494952356111745
65742,0.0036336891402664454
65743,0.003063866858089183
65744,0.005044245085914967
65745,0.004335362167832731
65746,0.0024199257520673544
65747,0.0019527702724932768
65748,0.002422859113191912
65749,0.005669620008329328
65750,0.004320297976445257
65751,0.0026085621455417896
65752,0.0010314688449312268
65753,0.012686585866936741
65754,0.0016501720627164844
65755,0.02625522126739404
65756,0.0014813834469220547
65757,0.003173528412125864
65758,0.002344977490356332
65759,0.006656190682445979
65760,0.004160716144604372
65761,0.0009945296638947615
65762,0.0009685215482310493
65763,0.014959496651314852
65764,0.004057161391649491
65765,0.0009716367371804921
65766,0.0014458636063639197
65767,0.002039472507255266
65768,0.0038181205464588703
65769,0.01185190647848794
65770,0.006254904082267102
65771,0.005053784410314505
65772,0.0020231292249662737
65773,0.001806538454698866
65774,0.0028408519168648095
65775,0.0014905970602065747
65776,0.0035210864878731764
65777,0.0017346812531897657
65778,0.0012382233394555907
65779,0.0137739923008946
65780,0.0023394463392109334
65781,0.007457564424806693
65782,0.0018064787583665957
65783,0.001815907799915561
65784,0.006321892559397433
65785,0.0010993941504022402
65786,0.0009220900507950218
65787,0.05859844821609264
65788,0.02081467763133911
65789,0.00754839432772303
65790,0.0025884365857079916
65791,0.0011194403664872858
65792,0.006703394330392335
65793,0.00129341524585043
65794,0.002138780122878202
65795,0.0018195633940737727
65796,0.002678288440591432
65797,0.0010878219346593073
65798,0.006863383848886859
65799,0.010175992919796943
65800,0.004871341945047041
65801,0.0018371045180187754
65802,0.0216581600424193
65803,0.001314311921775699
65804,0.0013450987138818762
65805,0.0020556329096402016
65806,0.0009416284079204054
65807,0.0019215909363138736
65808,0.005701664785048154
65809,0.0009023528395116052
65810,0.004154690943535025
65811,0.009550296232893794
65812,0.0012341442487528052
65813,0.0020282131832972915
65814,0.0010954553915123383
65815,0.008828263574393038
65816,0.009076783282365716
65817,0.0013585224133441597
65818,0.005243859509872364
65819,0.004230966980185297
65820,0.005142713911912373
65821,0.0014200619718410512
65822,0.00535191624597555
65823,0.0012061279123708269
65824,0.0015654203362638589
65825,0.002085459631212908
65826,0.000948939999439536
65827,0.0014373689945633276
65828,0.0011211259573743815
65829,0.001795774067024465
65830,0.00262524308886739
65831,0.0009134307715220855
65832,0.0014088646017313563
65833,0.0013594193123340245
65834,0.0020045368264825017
65835,0.005842067788338953
65836,0.004229479915573665
65837,0.0019057011809205519
65838,0.0015075917985088016
65839,0.0015890156940748174
65840,0.0023427539761477936
65841,0.0017756916224602648
65842,0.0013901046636520158
65843,0.023205624640598877
65844,0.005527855670858066
65845,0.00155316240697592
65846,0.0012422694132902463
65847,0.003139325150232494
65848,0.0021762832886150344
65849,0.0018481371947527763
65850,0.0015378453754156024
65851,0.012273922704734225
65852,0.0034272950533239073
65853,0.0013827238486582242
65854,0.006994026663304817
65855,0.002001475686555018
65856,0.002198201109855003
65857,0.00244438936731658
65858,0.014669496192198525
65859,0.0013606935997973683
65860,0.004830773501897986
65861,0.019766131875115858
65862,0.01964783467458253
65863,0.004236068093580784
65864,0.006257765061585716
65865,0.0030698936491544994
65866,0.002094151398881424
65867,0.001699575564955727
65868,0.01044638879300302
65869,0.0010215256731639427
65870,0.01681569129211844
65871,0.0023955075306618546
65872,0.012189008654438506
65873,0.0011277800373931056
65874,0.003058968355863759
65875,0.0019512213250299129
65876,0.003211105973232126
65877,0.0014141630180141192
65878,0.008309947786461576
65879,0.004740697707474786
65880,0.0021833363296018104
65881,0.0026728072172053368
65882,0.0011957857864304108
65883,0.0054690029536268005
65884,0.013040715357168744
65885,0.002307739966822912
65886,0.00397913712495629
65887,0.019627430669061908
65888,0.0033364767964392888
65889,0.002819430516457527
65890,0.001149056537048661
65891,0.005476258511976555
65892,0.001274426250322007
65893,0.002804466751405703
65894,0.012913618443340795
65895,0.005886286816435845
65896,0.0014474531413263092
65897,0.001200141736304491
65898,0.002750157769999869
65899,0.0015825757230540796
65900,0.0010962018858163248
65901,0.002490642174180738
65902,0.0010734829093933154
65903,0.0020853768805724673
65904,0.00953303628327646
65905,0.0013918904075374925
65906,0.001259077012992415
65907,0.0011542589606099195
65908,0.0029320811079193492
65909,0.0025495285023387055
65910,0.0011092228473053875
65911,0.0010984129223874717
65912,0.0009428786313167049
65913,0.0015372097855777585
65914,0.0015998338682447011
65915,0.0011377553142422215
65916,0.002101400903193916
65917,0.00250764582079372
65918,0.03328467316165871
65919,0.0011674657236662098
65920,0.0017623739719410806
65921,0.0016553458055620805
65922,0.002805300979087673
65923,0.003225279453410616
65924,0.0016860405051441483
65925,0.002643479142789905
65926,0.0019945383720097153
65927,0.002408114808172333
65928,0.002268280938265623
65929,0.002518355150084966
65930,0.0060551795726655365
65931,0.0012336271929639367
65932,0.006538893024079309
65933,0.0013316508230309515
65934,0.0014834946974229895
65935,0.004076072546786331
65936,0.005740510246576751
65937,0.005361891562314117
65938,0.006129170667836071
65939,0.004348445737440846
65940,0.0009350705488523367
65941,0.0013035579375668353
65942,0.0017871528311902756
65943,0.0017968999663376378
65944,0.0030806843795654066
65945,0.019764518253762603
65946,0.0009797691923096343
65947,0.002071953800303382
65948,0.0008663498773624942
65949,0.005056078034275361
65950,0.002460551309669558
65951,0.001298164027264327
65952,0.006285857105421607
65953,0.0085949746406319
65954,0.006631218451865731
65955,0.0011130307045383186
65956,0.005537256566021654
65957,0.0015296362847494283
65958,0.00116947962736636
65959,0.02448585865005288
65960,0.003612082930874652
65961,0.003867269675682156
65962,0.001172448694893015
65963,0.0011315688807506722
65964,0.001065465520616231
65965,0.014091108349164334
65966,0.011679706838531798
65967,0.0017432506052715221
65968,0.0008893023607895223
65969,0.002476944626451926
65970,0.0021237837968345625
65971,0.0010103546834767591
65972,0.0021603295007333063
65973,0.0016044682620413996
65974,0.0016028665780098734
65975,0.0057707398803211775
65976,0.011135874284236218
65977,0.006709071719630998
65978,0.0009335381254658835
65979,0.0020266002584393397
65980,0.005174001469440768
65981,0.0016797759319360885
65982,0.0014645021379913051
65983,0.00296749376943372
65984,0.0031521538778661092
65985,0.0015804026205176133
65986,0.003958871921876325
65987,0.0023121882899993966
65988,0.0013667189211295455
65989,0.0015657388470811347
65990,0.0031631591767120504
65991,0.0028276328227030056
65992,0.0017562207458515996
65993,0.0013544291203281893
65994,0.005545661074551919
65995,0.001008326866020272
65996,0.0021139111691267577
65997,0.004232825890992886
65998,0.0009898064999626353
65999,0.0012690804310734557
66000,0.0011608678296627386
66001,0.0012674393274702046
66002,0.0031299108369909775
66003,0.0018546296566600581
66004,0.009529054994353196
66005,0.0019196887541220791
66006,0.002981507348567891
66007,0.0032482994319628523
66008,0.002745707034705153
66009,0.011584166583621724
66010,0.0011714062260369557
66011,0.0018960034777281754
66012,0.003653978989242315
66013,0.0016841233761276306
66014,0.031352426874272796
66015,0.0016795246525142516
66016,0.08982036533429935
66017,0.002454626650835915
66018,0.0026762236188293377
66019,0.0033544654704011916
66020,0.1931616292222429
66021,0.14815053807054313
66022,0.0020555928386601753
66023,0.0011659004926633959
66024,0.0022391599616575692
66025,0.0039536203936434925
66026,0.0040827879013120095
66027,0.003953367471713156
66028,0.0026911357507268226
66029,0.0070118856914855865
66030,0.0026094841700684897
66031,0.0047665550768826535
66032,0.010432988484300094
66033,0.0015090882765072583
66034,0.001645904271082306
66035,0.044611186919978243
66036,0.0018885484563358427
66037,0.002181402441991748
66038,0.001539287863983958
66039,0.02796693996629159
66040,0.012779707102961717
66041,0.0028317191106015226
66042,0.0016451830147199114
66043,0.0026146115362829657
66044,0.0014372102601616942
66045,0.0033606136700113764
66046,0.01860478366314695
66047,0.0015606216303582967
66048,0.002123054051285291
66049,0.0023191994727726805
66050,0.0012665653609639086
66051,0.0020679894486841533
66052,0.08103126193456481
66053,0.002592784598463956
66054,0.0017045069633437036
66055,0.0025905696620211645
66056,0.0012888058905460634
66057,0.02447597745591258
66058,0.004881236614489445
66059,0.0031945006218344427
66060,0.004887088606080129
66061,0.008442881955322286
66062,0.005934823676415576
66063,0.015175272698139182
66064,0.0016279135031452001
66065,0.008313796696473969
66066,0.002228835292826491
66067,0.0012206136718169438
66068,0.002758591962360186
66069,0.0013592280786966888
66070,0.0013884597320131958
66071,0.005277025338712135
66072,0.001707456717207952
66073,0.05630025420734078
66074,0.001295189442446152
66075,0.003102184795384578
66076,0.0019480124720246518
66077,0.0018338037584273495
66078,0.04184597348104151
66079,0.0043827775338584115
66080,0.0010512760906956876
66081,0.001724859032458689
66082,0.0010324969454205866
66083,0.001362781314629877
66084,0.002593984736428272
66085,0.003018203416023804
66086,0.0010786293183287924
66087,0.019986697033842645
66088,0.0016143470685357525
66089,0.0033801769612780475
66090,0.0010877550383796663
66091,0.0010775529243202166
66092,0.0035207498638260342
66093,0.0016165766716460942
66094,0.001490260092549654
66095,0.0012501183687453022
66096,0.0010309724127023786
66097,0.018946533494398857
66098,0.0053356764083873276
66099,0.0020243513721780156
66100,0.027619819372707365
66101,0.005253987098696549
66102,0.001466330003032492
66103,0.0010634085509619413
66104,0.0024700533520235347
66105,0.008949586241578527
66106,0.00410931842028604
66107,0.0013404423882096542
66108,0.0017328721585492333
66109,0.0019053279050420201
66110,0.0025290995973649383
66111,0.003711123305098844
66112,0.005914610741228307
66113,0.0041775639086748225
66114,0.001301785067296593
66115,0.014870401762813472
66116,0.00400497296299532
66117,0.0011275336153674558
66118,0.009787161223275505
66119,0.002720180599718749
66120,0.0011782986074137353
66121,0.0016633792740813871
66122,0.0011109511137397496
66123,0.006904762935155359
66124,0.014087791255199036
66125,0.002283771533172876
66126,0.0021635535372190222
66127,0.0014870597035075734
66128,0.002448328442977716
66129,0.001253619052960446
66130,0.004881236614489445
66131,0.0012931207708016786
66132,0.000976709910780369
66133,0.004881236614489445
66134,0.005833429744197922
66135,0.003774597970509003
66136,0.008994245058247493
66137,0.0009075368138441512
66138,0.0011123556766508558
66139,0.0034209136344555686
66140,0.0009848415598545453
66141,0.003480220477383235
66142,0.007633438898951797
66143,0.016917235333717785
66144,0.009058691708334241
66145,0.004446812268575268
66146,0.0019186797004865372
66147,0.0014807503682274137
66148,0.0010239869689223444
66149,0.0034953722114164387
66150,0.0037083474257317258
66151,0.0015917665151769624
66152,0.0011396087779392103
66153,0.004777311904232469
66154,0.0023070606210905797
66155,0.014648905881217205
66156,0.0023211305305554752
66157,0.0030307427630529415
66158,0.006017233273324873
66159,0.0018515292451665103
66160,0.010437227777370058
66161,0.002800787057979116
66162,0.002344713719157748
66163,0.0022406070617111687
66164,0.0017218324313739153
66165,0.0011200760304674478
66166,0.004566994774741023
66167,0.0034463147934677514
66168,0.0009064008609011536
66169,0.0025873129998694134
66170,0.003336938081951764
66171,0.004181980793540271
66172,0.0013610285946485082
66173,0.0035061168382039955
66174,0.004279618326700473
66175,0.0011681166989520391
66176,0.0021607646814127248
66177,0.013300229295974672
66178,0.0023709024466286523
66179,0.0033033566480709974
66180,0.004228451875698637
66181,0.0022054796581710357
66182,0.0037165209302426174
66183,0.016994578839034685
66184,0.0019578200507151416
66185,0.0020534416392382973
66186,0.0023073531870442102
66187,0.008657725820872377
66188,0.009418131463863439
66189,0.0027643138457826124
66190,0.0014293543480721471
66191,0.004137320202120899
66192,0.005439054382656168
66193,0.003423779300300364
66194,0.0027235009434883905
66195,0.003639461525848803
66196,0.014925455171614841
66197,0.0014770600796105802
66198,0.0020465440744253634
66199,0.0014470334938458088
66200,0.0012373583639000547
66201,0.004559780177984328
66202,0.0012275190456258454
66203,0.002420998318964332
66204,0.0012307982851628816
66205,0.010336743356630372
66206,0.003292144516420345
66207,0.006180286930015357
66208,0.0009682716859769849
66209,0.002964881100228275
66210,0.0014582722263923268
66211,0.004841598641646898
66212,0.002749503930362781
66213,0.0018773604577688068
66214,0.0024345369587099827
66215,0.0011106206883186238
66216,0.01299798697790838
66217,0.0009741196985286986
66218,0.006269283949160674
66219,0.0009742990813593645
66220,0.0025145711266095472
66221,0.0013831188484039062
66222,0.023523598521271442
66223,0.002206388699494257
66224,0.00129524965144207
66225,0.0019245119085918696
66226,0.0062731796972629005
66227,0.0011545863835589983
66228,0.004065475467588141
66229,0.009595305853987128
66230,0.0036327032080509425
66231,0.004317361298805249
66232,0.0011202679145813738
66233,0.0016966724177861125
66234,0.0013195470786584174
66235,0.0028984693949285606
66236,0.001278760647496902
66237,0.0018010713510936136
66238,0.012153194381566113
66239,0.003459435210529
66240,0.0012539256863844108
66241,0.0016533030948027178
66242,0.003233640463966619
66243,0.0020522031214651325
66244,0.0021186754886186295
66245,0.012353044802387955
66246,0.0014614009514435297
66247,0.002222720399823733
66248,0.0032790132355892516
66249,0.006539997201508862
66250,0.0019535158315724063
66251,0.0009231721836615108
66252,0.0019690553481005006
66253,0.0024022141584519943
66254,0.01665621653766417
66255,0.0011820640248789516
66256,0.0028619488662312512
66257,0.004414103127343066
66258,0.002488344531722475
66259,0.004297639394886287
66260,0.0018441631029798668
66261,0.0018038574936731777
66262,0.005728781164204588
66263,0.002983025606763727
66264,0.0043829450995018
66265,0.002212015428591611
66266,0.003497811977764637
66267,0.027405492199463935
66268,0.0023166415669208388
66269,0.0017506554917580573
66270,0.0012897688983949907
66271,0.0036797319606803034
66272,0.004846715405006256
66273,0.0011294633150399143
66274,0.0012123026500495064
66275,0.003819329217007061
66276,0.0017628331060553055
66277,0.0012252235618210026
66278,0.0013043016940868992
66279,0.006345678769705545
66280,0.00211657500565313
66281,0.002209930862246037
66282,0.0019435633710916012
66283,0.0032860362549895178
66284,0.001322699348884289
66285,0.002684822446372704
66286,0.0021351678447823394
66287,0.0017815593233052914
66288,0.004074321858378198
66289,0.00344458508752769
66290,0.0010557765148971742
66291,0.0023196819804196596
66292,0.0014259746810374105
66293,0.0027440793600875
66294,0.0011522402776526484
66295,0.00132097403393203
66296,0.005568229435558037
66297,0.0014157737698682212
66298,0.004037489124356162
66299,0.0015246370548314759
66300,0.0010048632228361002
66301,0.0022081688543264598
66302,0.010096197748054026
66303,0.006087425239356593
66304,0.005570028324119413
66305,0.001453901521543009
66306,0.001532447691943149
66307,0.002941044315353919
66308,0.00499131949658385
66309,0.5901739156184831
66310,0.00361060616508557
66311,0.0014105871657225796
66312,0.0029829626360581398
66313,0.004086047044732458
66314,0.003156543798993752
66315,0.0013850949594478002
66316,0.003317621099258694
66317,0.001194428350675212
66318,0.0020580258885343912
66319,0.0012140381008676237
66320,0.0014011036367689049
66321,0.0063145272021652744
66322,0.004094670418567929
66323,0.013691669626968932
66324,0.0013106574041579578
66325,0.003775470015694023
66326,0.00900795461187579
66327,0.012500648538516885
66328,0.001073023798878883
66329,0.12622095241178888
66330,0.0031636234362563014
66331,0.002699590724477702
66332,0.003950077765571021
66333,0.005691623243752813
66334,0.0015050748492547734
66335,0.007122801691610246
66336,0.0029550355691060964
66337,0.006134204791890433
66338,0.0009400237334830647
66339,0.0031226409132795474
66340,0.04420602548438049
66341,0.0036434527007741784
66342,0.0011293317582050538
66343,0.0023386921162652724
66344,0.004261148545657477
66345,0.0018551827032242977
66346,0.06803491489120791
66347,0.0038129449008339777
66348,0.0012868234552973438
66349,0.002581511031415143
66350,0.0030317715881409022
66351,0.0016012470841148061
66352,0.0024056864599906655
66353,0.0016486146820476504
66354,0.002086055961505299
66355,0.008992089576424205
66356,0.0016870472106843915
66357,0.0028926618071335782
66358,0.001346272928893176
66359,0.0055316078732053
66360,0.002760747937388181
66361,0.005591088396858105
66362,0.004418772974266735
66363,0.010030867498704386
66364,0.0014225516662818277
66365,0.027994168735017828
66366,0.005556365342927567
66367,0.0033895359530277764
66368,0.0023626258624826818
66369,0.002842912335147921
66370,0.010265260283606786
66371,0.001147468692832065
66372,0.002266088499402176
66373,0.003011186961199634
66374,0.0013787723594490837
66375,0.0012779865966556208
66376,0.0022227853938931474
66377,0.031486169628815106
66378,0.005504926081938453
66379,0.0015675639021040782
66380,0.006394911460595623
66381,0.0017262476607065758
66382,0.00328093709803375
66383,0.0023260947986788734
66384,0.004047546804097004
66385,0.0354502235495615
66386,0.0023558566149538564
66387,0.0025098150792120023
66388,0.003756159232363473
66389,0.001965093955412196
66390,0.004380034289110983
66391,0.0023920564677294277
66392,0.0011906865881717045
66393,0.001134628104458815
66394,0.004511145690414678
66395,0.005161677119142244
66396,0.002280661706003116
66397,0.012520392955297508
66398,0.0026573121004950214
66399,0.006492779526818177
66400,0.026691858723117638
66401,0.009755489542553104
66402,0.004083998938590122
66403,0.0018105190950327174
66404,0.001296291808552151
66405,0.0031212994432102377
66406,0.00245922192004683
66407,0.0038258972049748617
66408,0.002604225300795664
66409,0.005546457236882506
66410,0.0010341536452022266
66411,0.0037583678371729207
66412,0.0018329184007216393
66413,0.07700790380337778
66414,0.0015207367320240603
66415,0.015198579186476949
66416,0.00750503782169957
66417,0.0012159037289279043
66418,0.0028403613906917724
66419,0.0024877505799742686
66420,0.0009029915823837349
66421,0.002019854769584449
66422,0.0023678819827625875
66423,0.0021844268062358664
66424,0.008695941033368659
66425,0.0009724436572973752
66426,0.002310470346088424
66427,0.001195686517691641
66428,0.001619430715126176
66429,0.016468955961380295
66430,0.0013544653127146669
66431,0.0012961022135652683
66432,0.0013629285397255407
66433,0.001904232330341845
66434,0.0013642490915714578
66435,0.0009286663389868054
66436,0.0010500184770418257
66437,0.0011852048875306078
66438,0.004437067069285783
66439,0.0015020438878471111
66440,0.001682567340002318
66441,0.00288584116454492
66442,0.002118425784617775
66443,0.0013179336271401368
66444,0.0009805338504921125
66445,0.001547505850439203
66446,0.0025849381521490062
66447,0.0014131997408329904
66448,0.007638398964704478
66449,0.0063456794034342
66450,0.006787436201702689
66451,0.0012123412115983578
66452,0.008170955799041516
66453,0.0057706704161467025
66454,0.0352528999984633
66455,0.0017969403778809565
66456,0.002367768806886856
66457,0.0066682933281304755
66458,0.0016246911275258334
66459,0.0009211342750069909
66460,0.0012604881956063884
66461,0.00280248519897667
66462,0.0028370212194287676
66463,0.00102841576996597
66464,0.0028118283710709697
66465,0.0009419204274031575
66466,0.0011662034097656253
66467,0.0015160943444419575
66468,0.0033643123164830905
66469,0.004276324846985974
66470,0.0015016346458563295
66471,0.00517184284328241
66472,0.0011058911688799557
66473,0.007247496958243021
66474,0.0033267172822703407
66475,0.019931657690438122
66476,0.0027477461759885724
66477,0.0011203855079609149
66478,0.0016126759106695984
66479,0.001169081672872515
66480,0.0020238704789188166
66481,0.0012920421989557592
66482,0.09962161786840318
66483,0.0011113483988147838
66484,0.003081111011903343
66485,0.0011285347284436783
66486,0.0011492370901408562
66487,0.003138993486700611
66488,0.0014152681727435923
66489,0.005732526655747358
66490,0.0058374803283291685
66491,0.00154218142733772
66492,0.0367826048377715
66493,0.0009368241114212416
66494,0.0024597706292262306
66495,0.003152316138603222
66496,0.0014910695684571687
66497,0.0013401738293555587
66498,0.019774720668057376
66499,0.002162369692477577
66500,0.0024029784815372103
66501,0.002450022973785332
66502,0.0009610190424887633
66503,0.001076632504118744
66504,0.001133318766817767
66505,0.00254852748463609
66506,0.00350316331170404
66507,0.004252021852904821
66508,0.0028436205397441273
66509,0.01891849007602693
66510,0.0034389904686917745
66511,0.00431676154214624
66512,0.001671216462788886
66513,0.007206861516721543
66514,0.003034242586709787
66515,0.005166621332975846
66516,0.0013173817478569388
66517,0.002283043665868824
66518,0.0018552760473422452
66519,0.0011227272931258964
66520,0.0012107009362460452
66521,0.004326676139237129
66522,0.002181988661944632
66523,0.003422901884327296
66524,0.0028420756629670024
66525,0.0017326441434351828
66526,0.0009691077823194907
66527,0.006542953992166442
66528,0.00143132114201331
66529,0.04688299050015195
66530,0.003912615172682226
66531,0.0010848039915617189
66532,0.0012208723630445992
66533,0.0026275571836690604
66534,0.002408355380897223
66535,0.0010601994220730208
66536,0.003074062323601926
66537,0.009196764560232766
66538,0.0020219099012425876
66539,0.0020065205298191967
66540,0.009949650065106244
66541,0.0014280389151719447
66542,0.003990877680217296
66543,0.007209643799983707
66544,0.001467220712341425
66545,0.0030566694356364077
66546,0.002985985866190331
66547,0.003653431877444937
66548,0.01458217202773006
66549,0.006395551419117847
66550,0.003027008886757519
66551,0.004746092430525474
66552,0.001039314864867457
66553,0.0023088644123265387
66554,0.002238081262249678
66555,0.0020240948942794475
66556,0.0013740254854681623
66557,0.0009691077823194907
66558,0.0026588365679109166
66559,0.0031911404099980957
66560,0.0017315969813667565
66561,0.004809833172674021
66562,0.0012580782138813054
66563,0.0012445877639135413
66564,0.003047832191330523
66565,0.006335615322689781
66566,0.0014232273510803974
66567,0.001627514969366099
66568,0.002053547938720961
66569,0.0029559384867364857
66570,0.001940135601078774
66571,0.006101103998724335
66572,0.006389439360212756
66573,0.003677900343091493
66574,0.0032213149606975743
66575,0.003696332383297709
66576,0.001412717698907855
66577,0.0016465047979145374
66578,0.0030057796462912194
66579,0.0012262553411927066
66580,0.002619986140017843
66581,0.0012337823876208164
66582,0.00400013054788107
66583,0.0038081582457811574
66584,0.009277841731341637
66585,0.0034667316960808525
66586,0.0041414442596717895
66587,0.0011556750210268652
